Time;SecondOfDay;RollGyroRate;PitchGyroRate;YawGyroRate;AccelXAxis;AccelYAxis;AccelZAxis;MagRawValueXAxis;MagRawValueYAxis;MagRawValueZAxis
15:19:31.220;55171,22035;-0,16;0,2;0,13;0,42;0,41;-10,56;0;0;0
15:19:31.330;55171,33035;-0,06;0,36;0,12;0,09;-0,2;-11,1;0;0;0
15:19:31.480;55171,48035;-0,35;0,41;0,01;-0,12;-0,35;-10,96;0;0;0
15:19:31.540;55171,54035;-0,27;0,38;0,09;0,56;0,13;-10,67;0;0;0
15:19:31.670;55171,67038;-0,28;0,31;-0,25;0,94;0,74;-10,44;0;0;0
15:19:31.730;55171,73038;-0,11;0,35;-0,1;0,5;0,19;-10,36;0;0;0
15:19:31.870;55171,87038;0,28;0,1;0,36;-0,05;0,22;-10,71;0;0;0
15:19:32.000;55172,00038;0,27;0,2;-0,25;0,55;0,26;-11,34;0;0;0
15:19:32.180;55172,18039;0,2;0,09;0,39;0,58;0,46;-10,99;0;0;0
15:19:32.290;55172,29042;0,23;0,09;-0,06;0,36;0,63;-11,46;0;0;0
15:19:32.350;55172,35042;0,18;-0,01;0,11;0,45;0,21;-11,43;0;0;0
15:19:32.480;55172,48042;0,03;0,01;-0,13;0,41;0,19;-11,23;0;0;0
15:19:32.650;55172,65043;-0,09;-0,09;-0,16;0,4;0,47;-11,28;0;0;0
15:19:32.790;55172,79046;-0,2;-0,16;-0,03;0,48;0,16;-11,16;0;0;0
15:19:32.870;55172,87046;-0,25;-0,08;-0,04;0,55;0,08;-10,97;0;0;0
15:19:33.010;55173,01047;-0,35;-0,26;0,11;0,18;0,2;-10,62;0;0;0
15:19:33.140;55173,14046;-0,09;-0,2;-0,11;0,57;0,25;-10,8;0;0;0
15:19:33.310;55173,31048;0,09;-0,27;-0,03;0,57;0,34;-11,05;0;0;0
15:19:33.400;55173,4005;0,12;-0,14;0,03;0,56;0,31;-11,14;0;0;0
15:19:33.510;55173,5105;0,02;-0,08;0,41;0,73;0,26;-10,48;0;0;0
15:19:33.570;55173,57049;-0,05;-0,04;0,29;0,87;0,19;-9,74;0;0;0
15:19:33.750;55173,75052;-0,04;0,08;0,22;0,2;0,15;-9,56;0;0;0
15:19:33.920;55173,92052;0,03;0,04;0,06;0,08;-0,07;-9,79;0;0;0
15:19:34.070;55174,07053;0,09;0,04;0,03;0,31;0,16;-9,54;0;0;0
15:19:34.250;55174,25054;0,03;0,25;-0,17;0,01;-0,14;-9,93;0;0;0
15:19:34.360;55174,36056;-0,01;0,16;0;0,02;-0,05;-9,93;0;0;0
15:19:34.530;55174,53056;-0,18;0,12;0,05;0,25;0,23;-9,66;0;0;0
15:19:34.710;55174,7106;0,07;0,04;-0,06;0,38;0,28;-9,93;0;0;0
15:19:34.870;55174,8706;-0,01;0,03;0,08;0,32;0,21;-10,78;0;0;0
15:19:35.000;55175,00061;0,16;0,03;0,07;0,21;-0,01;-10,86;0;0;0
15:19:35.170;55175,1706;0;-0,05;-0,11;0,59;0,09;-10,21;0;0;0
15:19:35.250;55175,25063;-0,02;-0,03;0,04;0,7;0,12;-10,47;0;0;0
15:19:35.350;55175,35061;-0,04;0,02;-0,19;0,74;0,29;-10,59;0;0;0
15:19:35.540;55175,54066;-0,12;-0,05;-0,1;0,7;0,19;-10,05;0;0;0
15:19:35.650;55175,65063;-0,3;-0,06;0;0,44;0,9;-10,38;0;0;0
15:19:35.790;55175,79066;-0,01;0,16;-0,11;0,44;0,36;-9,44;0;0;0
15:19:35.860;55175,86065;-0,06;0;-0,02;0,74;0,3;-9,59;0;0;0
15:19:35.960;55175,96066;0,26;-0,26;0,05;0,95;0,24;-9,61;0;0;0
15:19:36.090;55176,09067;0,3;-0,5;-0,09;0,63;0,15;-9,21;0;0;0
15:19:36.220;55176,22069;0,04;-0,11;-0,2;-0,17;0,23;-8,96;0;0;0
15:19:36.390;55176,39069;-0,14;-0,15;-0,16;-0,68;0,1;-9,51;0;0;0
15:19:36.540;55176,5407;-0,12;-0,07;-0,05;-0,08;0,33;-9,79;0;0;0
15:19:36.720;55176,72074;0,1;-0,04;0,06;0,24;0,52;-7,69;0;0;0
15:19:36.840;55176,84074;0,29;0,03;0,05;-0,08;0,3;-7,8;0;0;0
15:19:36.990;55176,99073;0,04;0,23;0,03;0,04;0,27;-7,97;0;0;0
15:19:37.060;55177,06075;-0,26;0,31;0,21;-0,09;0,16;-8,55;0;0;0
15:19:37.230;55177,23076;-0,22;0,3;0,17;0,08;0,2;-8,92;0;0;0
15:19:37.360;55177,36075;0,03;0,31;0,2;0,5;-0,05;-10,07;0;0;0
15:19:37.570;55177,57077;0,17;0,11;-0,11;0,14;-0,16;-9,87;0;0;0
15:19:37.720;55177,7208;0,2;0;0,09;0,34;0,2;-10,41;0;0;0
15:19:37.860;55177,86081;-0,2;0,11;-0,04;0,22;0,47;-10,84;0;0;0
15:19:38.040;55178,0408;-0,32;0,12;-0,17;0,27;-0,09;-10,95;0;0;0
15:19:38.230;55178,23081;-0,46;-0,02;0;0,42;-0,16;-10,36;0;0;0
15:19:38.310;55178,31082;-0,38;-0,01;0,05;0,22;-0,13;-10,55;0;0;0
15:19:38.380;55178,38082;-0,1;0;-0,2;0,41;-0,07;-10,48;0;0;0
15:19:38.460;55178,46085;-0,02;-0,03;-0,01;0,69;0,6;-10,01;0;0;0
15:19:38.520;55178,52085;0,13;-0,12;0,31;0,61;0,78;-10,38;0;0;0
15:19:38.640;55178,64085;0,21;0,01;0,04;0,8;0,39;-10,61;0;0;0
15:19:38.710;55178,71085;0,12;-0,09;-0,23;0,63;0,24;-10,54;0;0;0
15:19:38.780;55178,78085;0,15;-0,01;0,07;0,36;-0,21;-10,45;0;0;0
15:19:38.850;55178,85086;0,09;0,02;0,06;0,2;-0,11;-10,36;0;0;0
15:19:38.910;55178,91086;0,15;-0,12;0,06;0,23;-0,22;-10,27;0;0;0
15:19:38.980;55178,98088;-0,37;-0,1;0,24;0,06;0,13;-10,03;0;0;0
15:19:39.110;55179,11089;-0,13;0;-0,15;0,33;0,07;-10,51;0;0;0
15:19:39.270;55179,27089;-0,15;-0,07;-0,13;0,47;-0,03;-10,71;0;0;0
15:19:39.410;55179,41091;-0,03;-0,22;0,13;0,19;0,13;-10,36;0;0;0
15:19:39.470;55179,4709;0,05;-0,16;-0,3;0,43;0,29;-9,93;0;0;0
15:19:39.560;55179,56092;0,1;-0,12;-0,21;0,44;0,05;-9,29;0;0;0
15:19:39.640;55179,64091;0,28;-0,19;0,11;0,89;0,14;-10,13;0;0;0
15:19:39.750;55179,75092;-0,23;-0,01;0,26;0,48;0,38;-10,34;0;0;0
15:19:39.810;55179,81094;0;-0,05;0,03;0,47;0,21;-9,75;0;0;0
15:19:39.950;55179,95095;-0,14;0,1;0,04;0,79;0,12;-9,9;0;0;0
15:19:40.100;55180,10094;0,18;0,12;-0,15;0,42;0,05;-9,71;0;0;0
15:19:40.160;55180,16096;-0,05;0,32;-0,09;0,51;0,25;-9,22;0;0;0
15:19:40.230;55180,23097;-0,1;0,25;0,37;0,29;0,36;-9,48;0;0;0
15:19:40.380;55180,38098;-0,24;0,22;-0,15;0,14;0,55;-9,68;0;0;0
15:19:40.480;55180,48099;0,04;0,27;-0,1;0,05;0,34;-9,27;0;0;0
15:19:40.540;55180,54097;0,19;0,09;-0,22;0,69;0,28;-9,92;0;0;0
15:19:40.681;55180,681;-0,03;0,16;-0,04;0,4;0,48;-9,84;0;0;0
15:19:40.780;55180,78099;-0,12;0,07;-0,31;0,25;0,73;-9,46;0;0;0
15:19:40.891;55180,89102;-0,01;-0,01;0,15;0,38;0,54;-9,74;0;0;0
15:19:41.031;55181,03103;0,03;-0,06;-0,01;0,31;-0,2;-10,3;0;0;0
15:19:41.151;55181,15103;-0,02;-0,06;0,04;0,49;0,28;-9,59;0;0;0
15:19:41.261;55181,26104;-0,06;0,05;0,1;0,53;0,96;-9,54;0;0;0
15:19:41.401;55181,40103;-0,17;-0,07;0,08;0,27;0,27;-10,01;0;0;0
15:19:41.471;55181,47104;-0,06;-0,06;-0,06;0,43;0,22;-10,31;0;0;0
15:19:41.541;55181,54106;0,1;0,01;-0,08;0,69;0,31;-9,67;0;0;0
15:19:41.671;55181,67108;-0,05;0,02;0,22;0,16;0,19;-9,58;0;0;0
15:19:41.781;55181,78106;-0,15;0,01;0,03;0,21;0,16;-10,06;0;0;0
15:19:41.921;55181,92109;-0,16;-0,06;0,14;0,25;0,34;-9,79;0;0;0
15:19:41.981;55181,98109;0,03;-0,01;0,15;0,4;0,5;-10,1;0;0;0
15:19:42.131;55182,1311;0,17;0;-0,05;0,91;0,43;-10,79;0;0;0
15:19:42.261;55182,26109;-0,01;-0,03;-0,01;0,79;0,43;-10,27;0;0;0
15:19:42.351;55182,35112;-0,02;-0,15;-0,04;0,39;0,38;-10,4;0;0;0
15:19:42.411;55182,41112;-0,09;-0,07;-0,19;0,05;-0,09;-10,6;0;0;0
15:19:42.551;55182,55111;-0,2;-0,03;0,21;0,66;0,26;-10,86;0;0;0
15:19:42.651;55182,65114;-0,04;0,06;-0,19;0,5;0,02;-10,97;0;0;0
15:19:42.721;55182,72114;-0,01;0,1;0,28;0,07;0,14;-10,58;0;0;0
15:19:42.821;55182,82113;-0,02;-0,06;-0,07;0,87;0,17;-10,29;0;0;0
15:19:42.951;55182,95114;0,14;0,09;-0,07;1,31;0,03;-10,98;0;0;0
15:19:43.121;55183,12117;-0,06;0,06;0,18;0,68;0,33;-10,88;0;0;0
15:19:43.271;55183,27116;-0,01;0,07;-0,03;0,23;-0,13;-10,16;0;0;0
15:19:43.401;55183,40119;-0,06;0,03;0,05;0,71;0,47;-9,47;0;0;0
15:19:43.571;55183,5712;-0,2;0,01;-0,07;1;0,84;-9,95;0;0;0
15:19:43.701;55183,70119;-0,13;0,21;0,07;0,63;-0,01;-10,67;0;0;0
15:19:43.861;55183,8612;0,08;0,11;-0,01;0,35;0,22;-10,26;0;0;0
15:19:43.961;55183,96122;0,23;0,09;-0,08;0,62;0,76;-9,94;0;0;0
15:19:44.081;55184,08122;0,45;0,06;0,06;0,44;0,31;-9,76;0;0;0
15:19:44.311;55184,31123;0,29;-0,2;0,15;0,46;0,25;-9,83;0;0;0
15:19:44.441;55184,44126;-0,12;-0,3;-0,18;0,46;0,37;-10,21;0;0;0
15:19:44.561;55184,56125;-0,12;-0,51;-0,13;0,35;0,02;-10,17;0;0;0
15:19:44.701;55184,70126;-0,01;-0,39;0,08;0,27;-0,17;-10,2;0;0;0
15:19:44.791;55184,79127;0,05;-0,22;-0,28;0,72;0,11;-9,99;0;0;0
15:19:44.861;55184,86127;0,03;-0,11;-0,41;0,9;-0,02;-10,39;0;0;0
15:19:44.971;55184,9713;0;-0,15;-0,08;0,53;0,19;-10,04;0;0;0
15:19:45.151;55185,15131;0,23;-0,23;0,14;0,5;0,46;-9,75;0;0;0
15:19:45.301;55185,30131;0,11;0,06;0,23;0,6;0,16;-10,29;0;0;0
15:19:45.381;55185,38133;0,19;-0,06;0,15;0,38;0,13;-9,97;0;0;0
15:19:45.541;55185,54134;-0,09;0,01;-0,1;0,54;0,53;-9,85;0;0;0
15:19:45.721;55185,72133;-0,22;-0,05;0,06;0,18;0,44;-10,04;0;0;0
15:19:45.831;55185,83136;-0,23;-0,05;0,01;0,44;0,15;-10,08;0;0;0
15:19:45.901;55185,90135;-0,03;0,03;0,12;0,46;0,05;-9,86;0;0;0
15:19:46.081;55186,08136;0,02;-0,13;-0,23;0,51;0,39;-9,96;0;0;0
15:19:46.241;55186,24137;0,21;-0,08;0,03;0,52;0,42;-10,09;0;0;0
15:19:46.411;55186,4114;0,16;0,2;-0,33;0,58;0,18;-10,12;0;0;0
15:19:46.541;55186,54141;0,26;0,12;0;-0,01;0,16;-9,96;0;0;0
15:19:46.621;55186,62139;0,08;0,11;0,03;0,23;0,17;-9,51;0;0;0
15:19:46.711;55186,7114;0,2;0,01;-0,04;0,41;0,41;-9,84;0;0;0
15:19:46.871;55186,87141;-0,15;0,08;-0,17;0,31;0,61;-9,85;0;0;0
15:19:47.001;55187,00144;-0,25;0,25;0,01;0,36;0,18;-9,22;0;0;0
15:19:47.151;55187,15145;-0,14;-0,15;0,01;0,36;0,28;-9,26;0;0;0
15:19:47.301;55187,30144;-0,44;0,04;0,17;0,29;0,43;-9,75;0;0;0
15:19:47.391;55187,39146;0;-0,03;0,56;0,59;-0,05;-9,48;0;0;0
15:19:47.541;55187,54147;0,19;0;-0,18;0,53;0,44;-9,62;0;0;0
15:19:47.681;55187,68147;0,23;-0,06;-0,14;0,47;0,42;-9,48;0;0;0
15:19:47.801;55187,80149;0,12;-0,03;0,23;0,71;0,22;-9,51;0;0;0
15:19:47.971;55187,97149;0,03;0,07;-0,34;0,46;0,33;-9,43;0;0;0
15:19:48.101;55188,10151;0,08;-0,08;-0,04;0,15;0,13;-9,56;0;0;0
15:19:48.271;55188,27152;-0,22;-0,04;-0,09;0,3;-0,03;-9,78;0;0;0
15:19:48.331;55188,33151;-0,11;0,04;-0,07;0,97;0,26;-9,62;0;0;0
15:19:48.451;55188,45152;0,1;0,04;0,05;0;0,21;-9,99;0;0;0
15:19:48.661;55188,66153;0,13;0,05;0,4;0,36;0,57;-9,59;0;0;0
15:19:48.811;55188,81156;-0,13;0,01;-0,42;0,66;0,18;-9,5;0;0;0
15:19:48.961;55188,96157;-0,17;-0,03;0,28;0,27;0,13;-9,82;0;0;0
15:19:49.161;55189,16157;-0,19;0,03;-0,09;0,13;0,22;-9,78;0;0;0
15:19:49.291;55189,29158;0,08;-0,02;-0,06;0,42;0,13;-9,91;0;0;0
15:19:49.461;55189,46159;0,07;0,03;0,03;0,4;0,46;-10,04;0;0;0
15:19:49.641;55189,64162;-0,04;0;0,15;0,22;0,56;-10,13;0;0;0
15:19:49.731;55189,73161;-0,07;0,26;0,13;0,11;0,25;-10,14;0;0;0
15:19:49.791;55189,79163;-0,06;0,36;-0,43;-0,17;0,21;-10,11;0;0;0
15:19:49.961;55189,96163;-0,15;0,41;-0,17;0,01;-0,04;-9,9;0;0;0
15:19:50.101;55190,10163;-0,11;0,42;-0,18;0,01;-0,4;-9,6;0;0;0
15:19:50.311;55190,31168;0,09;0,29;0,1;0,14;-0,05;-9,83;0;0;0
15:19:50.451;55190,45168;0,01;0,33;0,13;0,41;0,11;-9,99;0;0;0
15:19:50.641;55190,64167;-0,09;0,1;-0,02;0,31;-0,01;-9,98;0;0;0
15:19:50.771;55190,77168;-0,06;0,07;0,26;0,44;-0,14;-10,29;0;0;0
15:19:50.941;55190,94169;0,04;0,01;-0,15;0,23;-0,32;-10,27;0;0;0
15:19:51.081;55191,0817;0,07;0,07;0,07;-0,08;-0,34;-9,92;0;0;0
15:19:51.171;55191,17171;0,18;-0,08;0,12;0,1;0,26;-9,87;0;0;0
15:19:51.311;55191,31173;-0,1;0,04;0;0,15;0,12;-10,19;0;0;0
15:19:51.511;55191,51176;-0,1;0;0,07;-0,2;-0,2;-10,29;0;0;0
15:19:51.661;55191,66176;-0,27;0,1;0;0,33;-0,03;-10,48;0;0;0
15:19:51.761;55191,76177;0;-0,03;-0,08;0,08;-0,23;-10,74;0;0;0
15:19:51.881;55191,88177;0,1;-0,14;0,27;0,17;0,4;-11;0;0;0
15:19:52.001;55192,00178;0,1;0,21;0,1;0,33;0,13;-11,02;0;0;0
15:19:52.171;55192,1718;0,11;0,09;0,15;0,54;-0,08;-10,61;0;0;0
15:19:52.291;55192,29179;-0,01;0,06;0,19;0,46;-0,02;-10,74;0;0;0
15:19:52.501;55192,5018;0,2;0,17;0,06;0,3;0,04;-10,79;0;0;0
15:19:52.681;55192,68183;0,09;-0,23;-0,06;0,45;0,22;-10,93;0;0;0
15:19:52.751;55192,75184;-0,09;-0,03;-0,06;0,76;-0,27;-10,97;0;0;0
15:19:52.891;55192,89183;-0,21;0,06;-0,07;0,4;-0,31;-10,78;0;0;0
15:19:52.971;55192,97183;-0,12;-0,12;0,09;0,55;0,02;-10,71;0;0;0
15:19:53.041;55193,04185;0,12;-0,05;-0,01;0,66;0,18;-10,57;0;0;0
15:19:53.201;55193,20187;-0,14;-0,13;-0,04;0,72;0,17;-10,96;0;0;0
15:19:53.321;55193,32187;-0,15;0,09;-0,35;0,7;0,05;-10,7;0;0;0
15:19:53.491;55193,49187;0,06;0,28;-0,32;0,33;0,79;-10,5;0;0;0
15:19:53.641;55193,6419;0,1;0,05;0,02;0,22;0,47;-10,19;0;0;0
15:19:53.721;55193,72188;0,25;0,14;0,17;0,39;-0,13;-10,18;0;0;0
15:19:53.831;55193,83189;0,19;0,1;0,04;0,72;0,59;-10,05;0;0;0
15:19:53.951;55193,9519;0,2;0,03;0,08;0,42;0,42;-10,09;0;0;0
15:19:54.081;55194,08191;0,12;-0,01;0,27;0,28;0,24;-10,04;0;0;0
15:19:54.271;55194,27192;-0,15;-0,13;0;0,59;0,4;-10,1;0;0;0
15:19:54.421;55194,42195;-0,23;0;0,03;0,6;0,35;-9,88;0;0;0
15:19:54.541;55194,54194;0,11;-0,02;0,15;0,39;0,42;-9,57;0;0;0
15:19:54.651;55194,65195;-0,06;0;0,14;0,67;0,78;-9,07;0;0;0
15:19:54.791;55194,79197;-0,07;-0,07;0,01;1,04;0,53;-9,88;0;0;0
15:19:54.911;55194,91198;-0,14;-0,15;0,49;0,73;0,46;-9,82;0;0;0
15:19:55.061;55195,06198;-0,02;-0,2;0,11;0,71;0,46;-9,7;0;0;0
15:19:55.191;55195,19198;0,07;-0,02;-0,05;0,77;0,38;-9,85;0;0;0
15:19:55.261;55195,26199;-0,11;-0,1;0,2;1,22;0,31;-9,93;0;0;0
15:19:55.321;55195,32199;0,14;0,06;-0,05;1,22;0,48;-10,12;0;0;0
15:19:55.482;55195,48201;0;0,05;0,29;0,92;-0,3;-10,24;0;0;0
15:19:55.632;55195,63201;0,02;0,1;0,08;1,21;0,19;-10,11;0;0;0
15:19:55.772;55195,77204;-0,32;-0,01;0,14;1,17;0,4;-10,27;0;0;0
15:19:55.922;55195,92204;0,27;-0,02;0,04;1,26;0,21;-10,14;0;0;0
15:19:56.082;55196,08207;0,11;-0,12;0,3;0,9;0,09;-9,94;0;0;0
15:19:56.242;55196,24206;0;-0,04;-0,01;0,87;0,07;-9,35;0;0;0
15:19:56.432;55196,43207;-0,08;0,12;-0,15;0,84;-0,07;-9,34;0;0;0
15:19:56.562;55196,5621;-0,33;-0,04;0,05;0,93;0,3;-9,08;0;0;0
15:19:56.762;55196,76209;-0,11;-0,18;-0,14;1,14;0,43;-9,07;0;0;0
15:19:56.902;55196,90212;0,05;-0,2;0,22;1;0,23;-9,18;0;0;0
15:19:57.042;55197,04213;-0,05;-0,15;-0,16;0,71;-0,08;-9,65;0;0;0
15:19:57.192;55197,19212;-0,31;-0,25;-0,24;0,77;-0,22;-9,78;0;0;0
15:19:57.272;55197,27213;-0,06;-0,24;-0,3;0,96;0,36;-10,02;0;0;0
15:19:57.392;55197,39214;0,07;-0,1;-0,07;0,94;-0,01;-10,24;0;0;0
15:19:57.502;55197,50214;0,22;-0,16;0,11;1,05;0,23;-9,98;0;0;0
15:19:57.612;55197,61217;-0,15;-0,29;0,18;1,36;0,43;-10,26;0;0;0
15:19:57.802;55197,80219;0,08;-0,19;-0,02;1,11;0,14;-10,25;0;0;0
15:19:57.892;55197,89217;0,41;-0,23;-0,17;0,64;0,03;-10,74;0;0;0
15:19:57.992;55197,99218;0,35;-0,22;0,27;1,1;0,23;-10,34;0;0;0
15:19:58.102;55198,1022;0,04;-0,22;-0,05;1,04;0,08;-10,38;0;0;0
15:19:58.212;55198,21221;-0,08;-0,1;-0,18;0,75;0,43;-10,46;0;0;0
15:19:58.332;55198,3322;0,09;-0,05;0,06;0,86;0,76;-9,91;0;0;0
15:19:58.402;55198,40223;0,21;0,01;-0,19;0,71;0,57;-10,4;0;0;0
15:19:58.472;55198,47221;-0,07;0,14;0,03;0,58;0,34;-10,31;0;0;0
15:19:58.542;55198,54222;-0,31;0,32;0,13;0,73;0,37;-9,77;0;0;0
15:19:58.612;55198,61222;-0,33;0,1;-0,01;0,79;0,51;-9,8;0;0;0
15:19:58.752;55198,75225;-0,34;0,07;0,19;0,48;0,18;-9,76;0;0;0
15:19:58.842;55198,84224;0;0,02;-0,16;0,56;0,12;-9,02;0;0;0
15:19:58.982;55198,98225;0,03;-0,12;0,03;0,5;0,19;-9,98;0;0;0
15:19:59.112;55199,11226;-0,27;-0,02;-0,08;0,51;0,04;-9,96;0;0;0
15:19:59.242;55199,24226;-0,29;0,03;0,28;0,82;0,42;-9,41;0;0;0
15:19:59.372;55199,37227;0,09;0,04;0,02;0,7;0,53;-9,31;0;0;0
15:19:59.532;55199,5323;0,15;0,03;-0,14;0,3;0,32;-9,38;0;0;0
15:19:59.672;55199,67231;0,13;0;0,08;0,52;0,36;-9,91;0;0;0
15:19:59.752;55199,7523;0,13;0,12;-0,11;0,66;0,51;-9,68;0;0;0
15:19:59.842;55199,84232;0,19;-0,11;0,01;0,62;0,71;-9,3;0;0;0
15:19:59.932;55199,93233;-0,06;0,14;0,01;0,29;0,57;-9,09;0;0;0
15:20:00.062;55200,06234;0,15;0,46;0,16;0,08;0,71;-9,04;0;0;0
15:20:00.202;55200,20233;0,2;0,47;0,4;0,55;0,63;-8,56;0;0;0
15:20:00.282;55200,28235;-0,04;0,08;0;0,27;-0,11;-8,67;0;0;0
15:20:00.412;55200,41236;0,14;-0,07;0,03;0,24;0,29;-9,53;0;0;0
15:20:00.612;55200,61238;0,21;0,03;-0,15;0,06;0,31;-9,31;0;0;0
15:20:00.782;55200,78237;-0,18;0,02;-0,12;-0,31;0,32;-8,71;0;0;0
15:20:00.942;55200,94238;-0,19;-0,25;-0,04;0,34;0,4;-9,42;0;0;0
15:20:01.092;55201,09239;-0,16;0,01;-0,2;0,17;0,15;-9,44;0;0;0
15:20:01.222;55201,22242;0,16;0;-0,37;-0,19;0,41;-9,96;0;0;0
15:20:01.352;55201,35243;0,11;-0,12;-0,13;0,22;0,59;-9,89;0;0;0
15:20:01.492;55201,49244;0,09;-0,03;0,16;0,13;0,42;-9,08;0;0;0
15:20:01.632;55201,63243;0,12;0,1;-0,11;0,36;0,57;-9,57;0;0;0
15:20:01.772;55201,77246;-0,1;0,18;0,29;0,46;0,28;-9,47;0;0;0
15:20:01.932;55201,93247;-0,05;-0,17;0,11;0,28;0,55;-9,66;0;0;0
15:20:02.052;55202,05248;-0,17;-0,02;0,09;0,36;0,86;-9,99;0;0;0
15:20:02.202;55202,20249;-0,03;0,08;0,22;-0,07;0,49;-9,92;0;0;0
15:20:02.282;55202,28247;0,13;0,14;0,18;0,38;0,4;-9,86;0;0;0
15:20:02.412;55202,41248;0,14;-0,02;-0,57;0,4;0,22;-9,8;0;0;0
15:20:02.492;55202,49249;0,06;-0,12;0,06;0,36;0,8;-9,93;0;0;0
15:20:02.612;55202,6125;-0,04;0,15;-0,09;0,36;0,65;-10,13;0;0;0
15:20:02.802;55202,80251;0,06;0,17;-0,58;-0,29;0,38;-10,8;0;0;0
15:20:02.972;55202,97252;0,23;0,26;-0,24;-0,28;-0,07;-10,46;0;0;0
15:20:03.202;55203,20257;0,3;0,15;-0,1;0,02;0,68;-10,47;0;0;0
15:20:03.312;55203,31256;0,12;0,02;-0,08;0,29;1,09;-9,96;0;0;0
15:20:03.452;55203,45256;0,2;-0,03;0,05;0,5;0,5;-10,3;0;0;0
15:20:03.572;55203,57258;-0,14;0,04;-0,16;0,44;0,51;-9,89;0;0;0
15:20:03.662;55203,66257;-0,17;-0,01;-0,02;0,49;0,58;-10,14;0;0;0
15:20:03.752;55203,75258;-0,21;-0,06;0,09;0,77;0,29;-10,99;0;0;0
15:20:03.902;55203,90261;-0,04;0,02;0,12;0,8;0,29;-10,66;0;0;0
15:20:04.072;55204,0726;-0,05;0,04;-0,1;0,38;0,21;-10,75;0;0;0
15:20:04.182;55204,1826;-0,26;-0,09;-0,02;0,22;0,64;-11,07;0;0;0
15:20:04.312;55204,31263;-0,2;0,05;-0,08;0,46;-0,01;-10,25;0;0;0
15:20:04.382;55204,38262;-0,07;0,06;-0,09;0,53;0,17;-10,7;0;0;0
15:20:04.522;55204,52265;0,1;0,11;-0,06;0,62;0,64;-10,37;0;0;0
15:20:04.682;55204,68266;0,39;-0,06;0,03;0,7;0,56;-9,78;0;0;0
15:20:04.822;55204,82265;0,11;0,02;-0,16;1,02;0,22;-10,62;0;0;0
15:20:04.982;55204,98266;-0,04;0,04;0,14;1,1;0,36;-10,54;0;0;0
15:20:05.090;55205,09055;-0,04;-0,06;0,08;0,63;0,56;-9,87;0;0;0
15:20:05.230;55205,23058;-0,19;0,19;0,1;0,81;0,39;-10,73;0;0;0
15:20:05.390;55205,39058;0,12;0,07;0,02;0,35;0,15;-10,65;0;0;0
15:20:05.534;55205,53451;0,2;0;-0,3;0,8;0,45;-9,91;0;0;0
15:20:05.724;55205,7245;0,19;0,08;-0,21;0,52;0,39;-9,73;0;0;0
15:20:05.884;55205,88453;0,1;-0,05;-0,04;0,1;-0,06;-9,8;0;0;0
15:20:06.024;55206,02453;-0,08;0,03;-0,1;0,74;0,51;-10,07;0;0;0
15:20:06.224;55206,22454;-0,03;-0,09;0,01;0,46;0,35;-9,9;0;0;0
15:20:06.354;55206,35455;-0,04;0,12;0,02;0,59;0,52;-9,85;0;0;0
15:20:06.514;55206,51458;0,15;0,02;0,13;0,26;0,61;-9,6;0;0;0
15:20:06.684;55206,68457;-0,09;0,02;0,08;0,76;0,29;-9,68;0;0;0
15:20:06.844;55206,8446;-0,18;0;0,1;1,01;0,34;-9,92;0;0;0
15:20:06.994;55206,99459;-0,37;0,11;-0,04;0,57;0,16;-10,22;0;0;0
15:20:07.104;55207,10461;-0,4;0,07;-0,21;0,66;0,69;-10,22;0;0;0
15:20:07.244;55207,24461;-0,17;0,03;0,28;0,84;0,9;-10,71;0;0;0
15:20:07.364;55207,36461;0,21;0,11;0,03;0,91;0,5;-10,6;0;0;0
15:20:07.554;55207,55463;-0,04;-0,05;-0,11;0,27;0,48;-10,31;0;0;0
15:20:07.684;55207,68464;0,17;0,11;-0,07;0,78;0,94;-10;0;0;0
15:20:07.834;55207,83465;0,15;-0,11;-0,08;1,18;0,62;-9,96;0;0;0
15:20:07.984;55207,98466;-0,26;0,08;-0,17;0,93;0,53;-10,48;0;0;0
15:20:08.164;55208,16469;-0,04;-0,05;-0,02;0,76;0,56;-9,84;0;0;0
15:20:08.374;55208,3747;0,17;-0,03;-0,13;0,83;0,4;-9,74;0;0;0
15:20:08.514;55208,51469;0,11;-0,05;-0,07;0,83;0,24;-10,02;0;0;0
15:20:08.654;55208,65472;-0,12;0,02;-0,02;0,75;0,43;-9,8;0;0;0
15:20:08.764;55208,76471;-0,01;0,19;-0,08;0,73;0,68;-8,78;0;0;0
15:20:08.904;55208,90472;-0,17;0,03;0,04;0,55;1,04;-9,11;0;0;0
15:20:08.994;55208,99475;0,04;0,06;-0,08;0,61;1,05;-9,78;0;0;0
15:20:09.064;55209,06473;0,06;-0,09;0,19;0,53;0,84;-10,65;0;0;0
15:20:09.164;55209,16474;0,12;-0,09;0,08;1,19;1,34;-10,97;0;0;0
15:20:09.304;55209,30475;0,07;0,03;0;1,29;1,29;-10,44;0;0;0
15:20:09.384;55209,38475;0,12;0,12;0,17;0,48;0,64;-10,66;0;0;0
15:20:09.454;55209,45476;-0,02;0,04;-0,16;1,24;1,17;-10,3;0;0;0
15:20:09.604;55209,60479;-0,02;0,01;0,16;0,74;1,1;-10,33;0;0;0
15:20:09.744;55209,74478;0,08;-0,02;-0,12;0,47;0,79;-9,92;0;0;0
